category,xAxis,yAxis,value,trend,target,color,ID
Team 0,20140513,Net Promoter Score,72.90,null,25,#2C7FB8,212
Team 0,20140514,Net Promoter Score,77.05,null,25,#2C7FB8,213
Team 0,20140515,Net Promoter Score,80.90,null,25,#2C7FB8,214
Team 0,20140516,Net Promoter Score,84.43,null,25,#2C7FB8,215
Team 0,20140517,Net Promoter Score,87.63,null,25,#2C7FB8,216
Team 0,20140518,Net Promoter Score,90.48,null,25,#2C7FB8,217
Team 0,20140519,Net Promoter Score,92.98,null,25,#2C7FB8,218
Team 0,20140520,Net Promoter Score,95.11,null,25,#2C7FB8,219
Team 0,20140521,Net Promoter Score,96.86,null,25,#2C7FB8,220
Team 0,20140522,Net Promoter Score,98.23,null,25,#2C7FB8,221
Team 0,20140523,Net Promoter Score,99.21,null,25,#2C7FB8,222
Team 0,20140524,Net Promoter Score,99.80,null,25,#2C7FB8,223
Team 0,20140525,Net Promoter Score,100.00,null,25,#2C7FB8,224
Team 0,20140526,Net Promoter Score,99.80,null,25,#2C7FB8,225
Team 0,20140527,Net Promoter Score,99.21,null,25,#2C7FB8,226
Team 0,20140528,Net Promoter Score,98.23,null,25,#2C7FB8,227
Team 0,20140529,Net Promoter Score,96.86,null,25,#2C7FB8,228
Team 0,20140530,Net Promoter Score,95.11,null,25,#2C7FB8,229
Team 0,20140531,Net Promoter Score,92.98,null,25,#2C7FB8,230
Team 0,20140601,Net Promoter Score,90.48,null,25,#2C7FB8,231
Team 0,20140602,Net Promoter Score,87.63,null,25,#2C7FB8,232
Team 0,20140603,Net Promoter Score,84.43,null,25,#2C7FB8,233
Team 0,20140604,Net Promoter Score,80.90,null,25,#2C7FB8,234
Team 0,20140605,Net Promoter Score,77.05,null,25,#2C7FB8,235
Team 0,20140606,Net Promoter Score,72.90,null,25,#2C7FB8,236
Team 0,20140607,Net Promoter Score,68.45,null,25,#2C7FB8,237
Team 0,20140608,Net Promoter Score,63.74,null,25,#2C7FB8,238
Team 0,20140609,Net Promoter Score,58.78,null,25,#2C7FB8,239
Team 0,20140610,Net Promoter Score,53.58,null,25,#2C7FB8,240
Team 0,20140611,Net Promoter Score,48.18,null,25,#2C7FB8,241
Team 0,20140612,Net Promoter Score,42.58,null,25,#2C7FB8,242
Team 0,20140613,Net Promoter Score,36.81,null,25,#2C7FB8,243
Team 0,20140614,Net Promoter Score,30.90,null,25,#2C7FB8,244
Team 0,20140615,Net Promoter Score,24.87,null,25,#7FCDBB,245
Team 0,20140616,Net Promoter Score,18.74,null,25,#7FCDBB,246
Team 0,20140617,Net Promoter Score,12.53,null,25,#7FCDBB,247
Team 0,20140618,Net Promoter Score,6.28,null,25,#7FCDBB,248
Team 0,20140619,Net Promoter Score,-0.00,null,25,#7FCDBB,249
Team 0,20140620,Net Promoter Score,-6.28,null,25,#7FCDBB,250
Team 0,20140621,Net Promoter Score,-12.53,null,25,#7FCDBB,251
Team 0,20140622,Net Promoter Score,-18.74,null,25,#7FCDBB,252
Team 0,20140623,Net Promoter Score,-24.87,null,25,#7FCDBB,253
Team 0,20140624,Net Promoter Score,-30.90,null,25,#D95F0E,254
Team 0,20140625,Net Promoter Score,-36.81,null,25,#D95F0E,255
Team 0,20140626,Net Promoter Score,-42.58,null,25,#D95F0E,256
Team 0,20140627,Net Promoter Score,-48.18,null,25,#D95F0E,257
Team 0,20140628,Net Promoter Score,-53.58,null,25,#D95F0E,258
Team 0,20140629,Net Promoter Score,-58.78,null,25,#D95F0E,259
Team 0,20140630,Net Promoter Score,-63.74,null,25,#D95F0E,260
Team 0,20140701,Net Promoter Score,-68.45,null,25,#D95F0E,261
Team 0,20140702,Net Promoter Score,-72.90,null,25,#D95F0E,262
Team 0,20140703,Net Promoter Score,-77.05,null,25,#D95F0E,263
Team 0,20140704,Net Promoter Score,-80.90,null,25,#D95F0E,264
Team 0,20140705,Net Promoter Score,-84.43,null,25,#D95F0E,265
Team 0,20140706,Net Promoter Score,-87.63,null,25,#D95F0E,266
Team 0,20140707,Net Promoter Score,-90.48,null,25,#D95F0E,267
Team 0,20140708,Net Promoter Score,-92.98,null,25,#D95F0E,268
Team 0,20140709,Net Promoter Score,-95.11,null,25,#D95F0E,269
Team 0,20140710,Net Promoter Score,-96.86,null,25,#D95F0E,270
Team 0,20140711,Net Promoter Score,-98.23,null,25,#D95F0E,271
Team 0,20140712,Net Promoter Score,-99.21,null,25,#D95F0E,272
Team 0,20140713,Net Promoter Score,-99.80,null,25,#D95F0E,273
Team 0,20140714,Net Promoter Score,-100.00,null,25,#D95F0E,274
Team 0,20140715,Net Promoter Score,-99.80,null,25,#D95F0E,275
Team 0,20140716,Net Promoter Score,-99.21,null,25,#D95F0E,276
Team 0,20140717,Net Promoter Score,-98.23,null,25,#D95F0E,277
Team 0,20140718,Net Promoter Score,-96.86,null,25,#D95F0E,278
Team 0,20140719,Net Promoter Score,-95.11,null,25,#D95F0E,279
Team 0,20140720,Net Promoter Score,-92.98,null,25,#D95F0E,280
Team 0,20140721,Net Promoter Score,-90.48,null,25,#D95F0E,281
Team 0,20140722,Net Promoter Score,-87.63,null,25,#D95F0E,282
Team 0,20140723,Net Promoter Score,-84.43,null,25,#D95F0E,283
Team 0,20140724,Net Promoter Score,-80.90,null,25,#D95F0E,284
Team 0,20140725,Net Promoter Score,-77.05,null,25,#D95F0E,285
Team 0,20140726,Net Promoter Score,-72.90,null,25,#D95F0E,286
Team 0,20140727,Net Promoter Score,-68.45,null,25,#D95F0E,287
Team 0,20140728,Net Promoter Score,-63.74,null,25,#D95F0E,288
Team 0,20140729,Net Promoter Score,-58.78,null,25,#D95F0E,289
Team 0,20140730,Net Promoter Score,-53.58,null,25,#D95F0E,290
Team 0,20140731,Net Promoter Score,-48.18,null,25,#D95F0E,291
Team 0,20140801,Net Promoter Score,-42.58,null,25,#D95F0E,292
Team 0,20140802,Net Promoter Score,-36.81,null,25,#D95F0E,293
Team 0,20140803,Net Promoter Score,-30.90,null,25,#D95F0E,294
Team 0,20140804,Net Promoter Score,-24.87,null,25,#7FCDBB,295
Team 0,20140805,Net Promoter Score,-18.74,null,25,#7FCDBB,296
Team 0,20140806,Net Promoter Score,-12.53,null,25,#7FCDBB,297
Team 0,20140807,Net Promoter Score,-6.28,null,25,#7FCDBB,298
Team 0,20140808,Net Promoter Score,0.00,null,25,#7FCDBB,299
Team 0,20140809,Net Promoter Score,6.28,null,25,#7FCDBB,300
Team 0,20140810,Net Promoter Score,12.53,null,25,#7FCDBB,301
Team 0,20140811,Net Promoter Score,18.74,null,25,#7FCDBB,302
Team 0,20140812,Net Promoter Score,24.87,null,25,#7FCDBB,303
Team 0,20140813,Net Promoter Score,30.90,null,25,#2C7FB8,304
Team 0,20140814,Net Promoter Score,36.81,null,25,#2C7FB8,305
Team 0,20140815,Net Promoter Score,42.58,null,25,#2C7FB8,306
Team 0,20140816,Net Promoter Score,48.18,null,25,#2C7FB8,307
Team 0,20140817,Net Promoter Score,53.58,null,25,#2C7FB8,308
Team 0,20140818,Net Promoter Score,58.78,null,25,#2C7FB8,309
Team 0,20140819,Net Promoter Score,63.74,null,25,#2C7FB8,310
Team 0,20140820,Net Promoter Score,68.45,null,25,#2C7FB8,311
Team 0,20140821,Net Promoter Score,72.90,null,25,#2C7FB8,312
Team 0,20140822,Net Promoter Score,77.05,null,25,#2C7FB8,313
Team 0,20140823,Net Promoter Score,80.90,null,25,#2C7FB8,314
Team 0,20140824,Net Promoter Score,84.43,null,25,#2C7FB8,315
Team 0,20140825,Net Promoter Score,87.63,null,25,#2C7FB8,316
Team 0,20140826,Net Promoter Score,90.48,null,25,#2C7FB8,317
Team 0,20140827,Net Promoter Score,92.98,null,25,#2C7FB8,318
Team 0,20140828,Net Promoter Score,95.11,null,25,#2C7FB8,319
Team 0,20140829,Net Promoter Score,96.86,null,25,#2C7FB8,320
Team 0,20140830,Net Promoter Score,98.23,null,25,#2C7FB8,321
Team 0,20140831,Net Promoter Score,99.21,null,25,#2C7FB8,322
Team 0,20140901,Net Promoter Score,99.80,null,25,#2C7FB8,323
Team 0,20140902,Net Promoter Score,100.00,null,25,#2C7FB8,324
Team 0,20140903,Net Promoter Score,99.80,null,25,#2C7FB8,325
Team 0,20140904,Net Promoter Score,99.21,null,25,#2C7FB8,326
Team 0,20140905,Net Promoter Score,98.23,null,25,#2C7FB8,327
Team 0,20140906,Net Promoter Score,96.86,null,25,#2C7FB8,328
Team 0,20140907,Net Promoter Score,95.11,null,25,#2C7FB8,329
Team 0,20140908,Net Promoter Score,92.98,null,25,#2C7FB8,330
Team 0,20140909,Net Promoter Score,90.48,null,25,#2C7FB8,331
Team 0,20140910,Net Promoter Score,87.63,null,25,#2C7FB8,332
Team 0,20140911,Net Promoter Score,84.43,null,25,#2C7FB8,333
Team 0,20140912,Net Promoter Score,80.90,null,25,#2C7FB8,334
Team 0,20140913,Net Promoter Score,77.05,null,25,#2C7FB8,335
Team 0,20140914,Net Promoter Score,72.90,null,25,#2C7FB8,336
Team 0,20140915,Net Promoter Score,68.45,null,25,#2C7FB8,337
Team 0,20140916,Net Promoter Score,63.74,null,25,#2C7FB8,338
Team 0,20140917,Net Promoter Score,58.78,null,25,#2C7FB8,339
Team 0,20140918,Net Promoter Score,53.58,null,25,#2C7FB8,340
Team 0,20140919,Net Promoter Score,48.18,null,25,#2C7FB8,341
Team 0,20140920,Net Promoter Score,42.58,null,25,#2C7FB8,342
Team 0,20140921,Net Promoter Score,36.81,null,25,#2C7FB8,343
Team 0,20140922,Net Promoter Score,30.90,null,25,#2C7FB8,344
Team 0,20140923,Net Promoter Score,24.87,null,25,#7FCDBB,345
Team 0,20140924,Net Promoter Score,18.74,null,25,#7FCDBB,346
Team 0,20140925,Net Promoter Score,12.53,null,25,#7FCDBB,347
Team 0,20140926,Net Promoter Score,6.28,null,25,#7FCDBB,348
Team 0,20140927,Net Promoter Score,0.00,null,25,#7FCDBB,349
Team 0,20140928,Net Promoter Score,-6.28,null,25,#7FCDBB,350
Team 0,20140929,Net Promoter Score,-12.53,null,25,#7FCDBB,351
Team 0,20140930,Net Promoter Score,-18.74,null,25,#7FCDBB,352
Team 0,20141001,Net Promoter Score,-24.87,null,25,#7FCDBB,353
Team 0,20141002,Net Promoter Score,-30.90,null,25,#D95F0E,354
Team 0,20141003,Net Promoter Score,-36.81,null,25,#D95F0E,355
Team 0,20141004,Net Promoter Score,-42.58,null,25,#D95F0E,356
Team 0,20141005,Net Promoter Score,-48.18,null,25,#D95F0E,357
Team 0,20141006,Net Promoter Score,-53.58,null,25,#D95F0E,358
Team 0,20141007,Net Promoter Score,-58.78,null,25,#D95F0E,359
Team 0,20141008,Net Promoter Score,-63.74,null,25,#D95F0E,360
Team 0,20141009,Net Promoter Score,-68.45,null,25,#D95F0E,361
Team 0,20141010,Net Promoter Score,-72.90,null,25,#D95F0E,362
Team 0,20141011,Net Promoter Score,-77.05,null,25,#D95F0E,363
Team 0,20141012,Net Promoter Score,-80.90,null,25,#D95F0E,364
Team 0,20141013,Net Promoter Score,-84.43,null,25,#D95F0E,365
Team 0,20141014,Net Promoter Score,-87.63,null,25,#D95F0E,366
Team 0,20141015,Net Promoter Score,-90.48,null,25,#D95F0E,367
Team 0,20141016,Net Promoter Score,-92.98,null,25,#D95F0E,368
Team 0,20141017,Net Promoter Score,-95.11,null,25,#D95F0E,369
Team 0,20141018,Net Promoter Score,-96.86,null,25,#D95F0E,370
Team 0,20141019,Net Promoter Score,-98.23,null,25,#D95F0E,371
Team 0,20141020,Net Promoter Score,-99.21,null,25,#D95F0E,372
Team 0,20141021,Net Promoter Score,-99.80,null,25,#D95F0E,373
Team 0,20141022,Net Promoter Score,-100.00,null,25,#D95F0E,374
Team 0,20141023,Net Promoter Score,-99.80,null,25,#D95F0E,375
Team 0,20141024,Net Promoter Score,-99.21,null,25,#D95F0E,376
Team 0,20141025,Net Promoter Score,-98.23,null,25,#D95F0E,377
Team 0,20141026,Net Promoter Score,-96.86,null,25,#D95F0E,378
Team 0,20141027,Net Promoter Score,-95.11,null,25,#D95F0E,379
Team 0,20141028,Net Promoter Score,-92.98,null,25,#D95F0E,380
Team 0,20141029,Net Promoter Score,-90.48,null,25,#D95F0E,381
Team 0,20141030,Net Promoter Score,-87.63,null,25,#D95F0E,382
Team 0,20141031,Net Promoter Score,-84.43,null,25,#D95F0E,383
Team 0,20141101,Net Promoter Score,-80.90,null,25,#D95F0E,384
Team 0,20141102,Net Promoter Score,-77.05,null,25,#D95F0E,385
Team 0,20141103,Net Promoter Score,-72.90,null,25,#D95F0E,386
Team 0,20141104,Net Promoter Score,-68.45,null,25,#D95F0E,387
Team 0,20141105,Net Promoter Score,-63.74,null,25,#D95F0E,388
Team 0,20141106,Net Promoter Score,-58.78,null,25,#D95F0E,389
Team 0,20141107,Net Promoter Score,-53.58,null,25,#D95F0E,390
Team 0,20141108,Net Promoter Score,-48.18,null,25,#D95F0E,391
Team 0,20141109,Net Promoter Score,-42.58,null,25,#D95F0E,392
Team 0,20141110,Net Promoter Score,-36.81,null,25,#D95F0E,393
Team 0,20141111,Net Promoter Score,-30.90,null,25,#D95F0E,394
Team 0,20141112,Net Promoter Score,-24.87,null,25,#7FCDBB,395
Team 0,20141113,Net Promoter Score,-18.74,null,25,#7FCDBB,396
Team 0,20141114,Net Promoter Score,-12.53,null,25,#7FCDBB,397
Team 0,20141115,Net Promoter Score,-6.28,null,25,#7FCDBB,398
Team 0,20141116,Net Promoter Score,-0.00,null,25,#7FCDBB,399
Team 0,20141117,Net Promoter Score,6.28,null,25,#7FCDBB,400
Team 0,20141118,Net Promoter Score,12.53,null,25,#7FCDBB,401
Team 0,20141119,Net Promoter Score,18.74,null,25,#7FCDBB,402
Team 0,20141120,Net Promoter Score,24.87,null,25,#7FCDBB,403
Team 0,20141121,Net Promoter Score,30.90,null,25,#2C7FB8,404
Team 0,20141122,Net Promoter Score,36.81,null,25,#2C7FB8,405
Team 0,20141123,Net Promoter Score,42.58,null,25,#2C7FB8,406
Team 0,20141124,Net Promoter Score,48.18,null,25,#2C7FB8,407
Team 0,20141125,Net Promoter Score,53.58,null,25,#2C7FB8,408
Team 0,20141126,Net Promoter Score,58.78,null,25,#2C7FB8,409
Team 0,20141127,Net Promoter Score,63.74,null,25,#2C7FB8,410
Team 0,20141128,Net Promoter Score,68.45,null,25,#2C7FB8,411
Team 0,20141129,Net Promoter Score,72.90,null,25,#2C7FB8,412
Team 0,20141130,Net Promoter Score,77.05,null,25,#2C7FB8,413
Team 0,20141201,Net Promoter Score,80.90,null,25,#2C7FB8,414
Team 0,20141202,Net Promoter Score,84.43,null,25,#2C7FB8,415
Team 0,20141203,Net Promoter Score,87.63,null,25,#2C7FB8,416
Team 0,20141204,Net Promoter Score,90.48,null,25,#2C7FB8,417
Team 0,20141205,Net Promoter Score,92.98,null,25,#2C7FB8,418
Team 0,20141206,Net Promoter Score,95.11,null,25,#2C7FB8,419
Team 0,20141207,Net Promoter Score,96.86,null,25,#2C7FB8,420
Team 0,20141208,Net Promoter Score,98.23,null,25,#2C7FB8,421
Team 0,20141209,Net Promoter Score,99.21,null,25,#2C7FB8,422
Team 0,20141210,Net Promoter Score,99.80,null,25,#2C7FB8,423
Team 0,20141211,Net Promoter Score,100.00,null,25,#2C7FB8,424
Team 0,20141212,Net Promoter Score,99.80,null,25,#2C7FB8,425
Team 0,20141213,Net Promoter Score,99.21,null,25,#2C7FB8,426
Team 0,20141214,Net Promoter Score,98.23,null,25,#2C7FB8,427
Team 0,20141215,Net Promoter Score,96.86,null,25,#2C7FB8,428
Team 0,20141216,Net Promoter Score,95.11,null,25,#2C7FB8,429
Team 0,20141217,Net Promoter Score,92.98,null,25,#2C7FB8,430
Team 0,20141218,Net Promoter Score,90.48,null,25,#2C7FB8,431
Team 0,20141219,Net Promoter Score,87.63,null,25,#2C7FB8,432
Team 0,20141220,Net Promoter Score,84.43,null,25,#2C7FB8,433
Team 0,20141221,Net Promoter Score,80.90,null,25,#2C7FB8,434
Team 0,20141222,Net Promoter Score,77.05,null,25,#2C7FB8,435
Team 0,20141223,Net Promoter Score,72.90,null,25,#2C7FB8,436
Team 0,20141224,Net Promoter Score,68.45,null,25,#2C7FB8,437
Team 0,20141225,Net Promoter Score,63.74,null,25,#2C7FB8,438
Team 0,20141226,Net Promoter Score,58.78,null,25,#2C7FB8,439
Team 0,20141227,Net Promoter Score,53.58,null,25,#2C7FB8,440
Team 0,20141228,Net Promoter Score,48.18,null,25,#2C7FB8,441
Team 0,20141229,Net Promoter Score,42.58,null,25,#2C7FB8,442
Team 0,20141230,Net Promoter Score,36.81,null,25,#2C7FB8,443
Team 0,20141231,Net Promoter Score,30.90,null,25,#2C7FB8,444
Team 0,20150101,Net Promoter Score,24.87,null,25,#7FCDBB,445
Team 0,20150102,Net Promoter Score,18.74,null,25,#7FCDBB,446
Team 0,20150103,Net Promoter Score,12.53,null,25,#7FCDBB,447
Team 0,20150104,Net Promoter Score,6.28,null,25,#7FCDBB,448
Team 0,20150105,Net Promoter Score,0.00,null,25,#7FCDBB,449
Team 0,20150106,Net Promoter Score,-6.28,null,25,#7FCDBB,450
Team 0,20150107,Net Promoter Score,-12.53,null,25,#7FCDBB,451
Team 0,20150108,Net Promoter Score,-18.74,null,25,#7FCDBB,452
Team 0,20150109,Net Promoter Score,-24.87,null,25,#7FCDBB,453
Team 0,20150110,Net Promoter Score,-30.90,null,25,#D95F0E,454
Team 0,20150111,Net Promoter Score,-36.81,null,25,#D95F0E,455
Team 0,20150112,Net Promoter Score,-42.58,null,25,#D95F0E,456
Team 0,20150113,Net Promoter Score,-48.18,null,25,#D95F0E,457
Team 0,20150114,Net Promoter Score,-53.58,null,25,#D95F0E,458
Team 0,20150115,Net Promoter Score,-58.78,null,25,#D95F0E,459
Team 0,20150116,Net Promoter Score,-63.74,null,25,#D95F0E,460
Team 0,20150117,Net Promoter Score,-68.45,null,25,#D95F0E,461
Team 0,20150118,Net Promoter Score,-72.90,null,25,#D95F0E,462
Team 0,20150119,Net Promoter Score,-77.05,null,25,#D95F0E,463
Team 0,20150120,Net Promoter Score,-80.90,null,25,#D95F0E,464
Team 0,20150121,Net Promoter Score,-84.43,null,25,#D95F0E,465
Team 0,20150122,Net Promoter Score,-87.63,null,25,#D95F0E,466
Team 0,20150123,Net Promoter Score,-90.48,null,25,#D95F0E,467
Team 0,20150124,Net Promoter Score,-92.98,null,25,#D95F0E,468
Team 0,20150125,Net Promoter Score,-95.11,null,25,#D95F0E,469
Team 0,20150126,Net Promoter Score,-96.86,null,25,#D95F0E,470
Team 0,20150127,Net Promoter Score,-98.23,null,25,#D95F0E,471
Team 0,20150128,Net Promoter Score,-99.21,null,25,#D95F0E,472
Team 0,20150129,Net Promoter Score,-99.80,null,25,#D95F0E,473
Team 0,20150130,Net Promoter Score,-100.00,null,25,#D95F0E,474
Team 0,20150131,Net Promoter Score,-99.80,null,25,#D95F0E,475
Team 0,20150201,Net Promoter Score,-99.21,null,25,#D95F0E,476
Team 0,20150202,Net Promoter Score,-98.23,null,25,#D95F0E,477
Team 0,20150203,Net Promoter Score,-96.86,null,25,#D95F0E,478
Team 0,20150204,Net Promoter Score,-95.11,null,25,#D95F0E,479
Team 0,20150205,Net Promoter Score,-92.98,null,25,#D95F0E,480
Team 0,20150206,Net Promoter Score,-90.48,null,25,#D95F0E,481
Team 0,20150207,Net Promoter Score,-87.63,null,25,#D95F0E,482
Team 0,20150208,Net Promoter Score,-84.43,null,25,#D95F0E,483
Team 0,20150209,Net Promoter Score,-80.90,null,25,#D95F0E,484
Team 0,20150210,Net Promoter Score,-77.05,null,25,#D95F0E,485
