category,xAxis,yAxis,value,trend,target,color,ID
Team 1,20120211,Net Promoter Score,186.9925568,null,25,#e54d35,42
Team 1,20120212,Net Promoter Score,189.9951952,null,25,#e54d35,43
Team 1,20120213,Net Promoter Score,192.9978335,null,25,#d3e513,44
Team 1,20120214,Net Promoter Score,196.0004719,null,25,#d3e513,45
Team 1,20120215,Net Promoter Score,199.0031103,null,25,#e54d35,46
Team 1,20120216,Net Promoter Score,202.0057486,null,25,#e54d35,47
Team 1,20120217,Net Promoter Score,205.008387,null,25,#fdbb03,48
Team 1,20120218,Net Promoter Score,208.0110253,null,25,#d3e513,49
Team 1,20120219,Net Promoter Score,211.0136637,null,25,#d3e513,50
Team 1,20120220,Net Promoter Score,214.016302,null,25,#e54d35,51
Team 1,20120221,Net Promoter Score,217.0189404,null,25,#e54d35,52
Team 1,20120222,Net Promoter Score,220.0215787,null,25,#e54d35,53
Team 1,20120223,Net Promoter Score,223.0242171,null,25,#fdbb03,54
Team 1,20120224,Net Promoter Score,226.0268554,null,25,#e54d35,55
Team 1,20120225,Net Promoter Score,229.0294938,null,25,#e54d35,56
Team 1,20120226,Net Promoter Score,232.0321321,null,25,#fdbb03,57
Team 1,20120227,Net Promoter Score,235.0347705,null,25,#e54d35,58
Team 1,20120228,Net Promoter Score,238.0374088,null,25,#fdbb03,59
Team 1,20120229,Net Promoter Score,241.0400472,null,25,#e54d35,60
Team 1,20120301,Net Promoter Score,244.0426855,null,25,#e54d35,61
Team 1,20120302,Net Promoter Score,247.0453239,null,25,#e54d35,62
Team 1,20120303,Net Promoter Score,250.0479622,null,25,#e54d35,63
Team 1,20120304,Net Promoter Score,253.0506006,null,25,#fdbb03,64
Team 1,20120305,Net Promoter Score,256.053239,null,25,#fdbb03,65
Team 1,20120306,Net Promoter Score,259.0558773,null,25,#fdbb03,66
Team 1,20120307,Net Promoter Score,262.0585157,null,25,#d3e513,67
Team 1,20120308,Net Promoter Score,265.061154,null,25,#e54d35,68
Team 1,20120309,Net Promoter Score,268.0637924,null,25,#e54d35,69
Team 1,20120310,Net Promoter Score,271.0664307,null,25,#fdbb03,70
Team 1,20120311,Net Promoter Score,274.0690691,null,25,#e54d35,71
Team 1,20120312,Net Promoter Score,277.0717074,null,25,#e54d35,72
Team 1,20120313,Net Promoter Score,280.0743458,null,25,#d3e513,73
Team 1,20120314,Net Promoter Score,283.0769841,null,25,#e54d35,74
Team 1,20120315,Net Promoter Score,286.0796225,null,25,#e54d35,75
Team 1,20120316,Net Promoter Score,289.0822608,null,25,#e54d35,76
Team 1,20120317,Net Promoter Score,292.0848992,null,25,#e54d35,77
Team 1,20120318,Net Promoter Score,295.0875375,null,25,#d3e513,78
Team 1,20120319,Net Promoter Score,298.0901759,null,25,#fdbb03,79
Team 1,20120320,Net Promoter Score,301.0928142,null,25,#d3e513,80
Team 1,20120321,Net Promoter Score,304.0954526,null,25,#d3e513,81
Team 1,20120322,Net Promoter Score,307.0980909,null,25,#fdbb03,82
Team 1,20120323,Net Promoter Score,310.1007293,null,25,#d3e513,83
Team 1,20120324,Net Promoter Score,313.1033677,null,25,#d3e513,84
Team 1,20120325,Net Promoter Score,316.106006,null,25,#e54d35,85
Team 1,20120326,Net Promoter Score,319.1086444,null,25,#e54d35,86
Team 1,20120327,Net Promoter Score,322.1112827,null,25,#e54d35,87
Team 1,20120328,Net Promoter Score,325.1139211,null,25,#e54d35,88
Team 1,20120329,Net Promoter Score,328.1165594,null,25,#e54d35,89
Team 1,20120330,Net Promoter Score,331.1191978,null,25,#fdbb03,90
Team 1,20120331,Net Promoter Score,334.1218361,null,25,#d3e513,91
Team 1,20120401,Net Promoter Score,337.1244745,null,25,#fdbb03,92
Team 1,20120402,Net Promoter Score,340.1271128,null,25,#fdbb03,93
Team 1,20120403,Net Promoter Score,343.1297512,null,25,#d3e513,94
Team 1,20120404,Net Promoter Score,346.1323895,null,25,#fdbb03,95
Team 1,20120405,Net Promoter Score,349.1350279,null,25,#e54d35,96
Team 1,20120405,Net Promoter Score,352.1376662,null,25,#fdbb03,97
Team 1,20120407,Net Promoter Score,355.1403046,null,25,#e54d35,98
Team 1,20120408,Net Promoter Score,358.1429429,null,25,#d3e513,99
Team 1,20120409,Net Promoter Score,361.1455813,null,25,#e54d35,100
Team 1,20120410,Net Promoter Score,364.1482196,null,25,#e54d35,101
Team 1,20120411,Net Promoter Score,367.150858,null,25,#e54d35,102
Team 1,20120412,Net Promoter Score,370.1534964,null,25,#d3e513,103
Team 1,20120413,Net Promoter Score,373.1561347,null,25,#fdbb03,104
Team 1,20120414,Net Promoter Score,376.1587731,null,25,#e54d35,105
Team 1,20120415,Net Promoter Score,379.1614114,null,25,#e54d35,106
Team 1,20120416,Net Promoter Score,382.1640498,null,25,#e54d35,107
Team 1,20120417,Net Promoter Score,385.1666881,null,25,#d3e513,108
Team 1,20120418,Net Promoter Score,388.1693265,null,25,#e54d35,109
Team 1,20120419,Net Promoter Score,391.1719648,null,25,#fdbb03,110
Team 1,20120420,Net Promoter Score,394.1746032,null,25,#d3e513,111
Team 1,20120421,Net Promoter Score,397.1772415,null,25,#fdbb03,112
Team 1,20120422,Net Promoter Score,400.1798799,null,25,#e54d35,113
Team 1,20120423,Net Promoter Score,403.1825182,null,25,#e54d35,114
Team 1,20120424,Net Promoter Score,406.1851566,null,25,#e54d35,115
Team 1,20120425,Net Promoter Score,409.1877949,null,25,#e54d35,116
Team 1,20120426,Net Promoter Score,412.1904333,null,25,#e54d35,117
Team 1,20120427,Net Promoter Score,415.1930716,null,25,#d3e513,118
Team 1,20120428,Net Promoter Score,418.19571,null,25,#d3e513,119
Team 1,20120429,Net Promoter Score,421.1983483,null,25,#e54d35,120
Team 1,20120430,Net Promoter Score,424.2009867,null,25,#e54d35,121
Team 1,20120501,Net Promoter Score,427.2036251,null,25,#fdbb03,122
Team 1,20120502,Net Promoter Score,430.2062634,null,25,#d3e513,123
Team 1,20120503,Net Promoter Score,433.2089018,null,25,#d3e513,124
Team 1,20120504,Net Promoter Score,436.2115401,null,25,#e54d35,125
Team 1,20120505,Net Promoter Score,439.2141785,null,25,#fdbb03,126
Team 1,20120506,Net Promoter Score,442.2168168,null,25,#fdbb03,127
Team 1,20120507,Net Promoter Score,445.2194552,null,25,#e54d35,128
Team 1,20120508,Net Promoter Score,448.2220935,null,25,#d3e513,129
Team 1,20120509,Net Promoter Score,451.2247319,null,25,#fdbb03,130
Team 1,20120510,Net Promoter Score,454.2273702,null,25,#e54d35,131
Team 1,20120511,Net Promoter Score,457.2300086,null,25,#e54d35,132
Team 1,20120512,Net Promoter Score,460.2326469,null,25,#d3e513,133
Team 1,20120513,Net Promoter Score,463.2352853,null,25,#e54d35,134
Team 1,20120514,Net Promoter Score,466.2379236,null,25,#e54d35,135
Team 1,20120515,Net Promoter Score,469.240562,null,25,#fdbb03,136
Team 1,20120516,Net Promoter Score,472.2432003,null,25,#e54d35,137
Team 1,20120517,Net Promoter Score,475.2458387,null,25,#fdbb03,138
Team 1,20120518,Net Promoter Score,478.248477,null,25,#e54d35,139
Team 1,20120519,Net Promoter Score,481.2511154,null,25,#fdbb03,140
Team 1,20120520,Net Promoter Score,484.2537538,null,25,#e54d35,141
Team 1,20120521,Net Promoter Score,487.2563921,null,25,#e54d35,142
Team 1,20120522,Net Promoter Score,490.2590305,null,25,#e54d35,143
Team 1,20120523,Net Promoter Score,493.2616688,null,25,#fdbb03,144
Team 1,20120524,Net Promoter Score,496.2643072,null,25,#e54d35,145
Team 1,20120525,Net Promoter Score,499.2669455,null,25,#fdbb03,146
Team 1,20120526,Net Promoter Score,502.2695839,null,25,#fdbb03,147
Team 1,20120527,Net Promoter Score,505.2722222,null,25,#d3e513,148
Team 1,20120528,Net Promoter Score,508.2748606,null,25,#e54d35,149
Team 1,20120529,Net Promoter Score,511.2774989,null,25,#d3e513,150
Team 1,20120530,Net Promoter Score,514.2801373,null,25,#d3e513,151
Team 1,20120531,Net Promoter Score,517.2827756,null,25,#e54d35,152
Team 1,20120601,Net Promoter Score,520.285414,null,25,#e54d35,153
Team 1,20120602,Net Promoter Score,523.2880523,null,25,#e54d35,154
Team 1,20120603,Net Promoter Score,526.2906907,null,25,#fdbb03,155
Team 1,20120604,Net Promoter Score,529.293329,null,25,#e54d35,156
Team 1,20120605,Net Promoter Score,532.2959674,null,25,#e54d35,157
Team 1,20120606,Net Promoter Score,535.2986057,null,25,#e54d35,158
Team 1,20120607,Net Promoter Score,538.3012441,null,25,#fdbb03,159
Team 1,20120608,Net Promoter Score,541.3038825,null,25,#e54d35,160
Team 1,20120609,Net Promoter Score,544.3065208,null,25,#d3e513,161
Team 1,20120610,Net Promoter Score,547.3091592,null,25,#e54d35,162
Team 1,20120611,Net Promoter Score,550.3117975,null,25,#e54d35,163
Team 1,20120612,Net Promoter Score,553.3144359,null,25,#fdbb03,164
Team 1,20120613,Net Promoter Score,556.3170742,null,25,#e54d35,165
Team 1,20120614,Net Promoter Score,559.3197126,null,25,#e54d35,166
Team 1,20120615,Net Promoter Score,562.3223509,null,25,#fdbb03,167
Team 1,20120616,Net Promoter Score,565.3249893,null,25,#d3e513,168
Team 1,20120617,Net Promoter Score,568.3276276,null,25,#fdbb03,169
Team 1,20120618,Net Promoter Score,571.330266,null,25,#fdbb03,170
Team 1,20120619,Net Promoter Score,574.3329043,null,25,#e54d35,171
Team 1,20120620,Net Promoter Score,577.3355427,null,25,#d3e513,172
Team 1,20120621,Net Promoter Score,580.338181,null,25,#e54d35,173
Team 1,20120622,Net Promoter Score,583.3408194,null,25,#fdbb03,174
Team 1,20120623,Net Promoter Score,586.3434577,null,25,#fdbb03,175
Team 1,20120624,Net Promoter Score,589.3460961,null,25,#e54d35,176
Team 1,20120625,Net Promoter Score,592.3487344,null,25,#fdbb03,177
Team 1,20120626,Net Promoter Score,595.3513728,null,25,#d3e513,178
Team 1,20120627,Net Promoter Score,598.3540112,null,25,#e54d35,179
Team 1,20120628,Net Promoter Score,601.3566495,null,25,#d3e513,180
Team 1,20120629,Net Promoter Score,604.3592879,null,25,#d3e513,181
Team 1,20120630,Net Promoter Score,607.3619262,null,25,#d3e513,182
Team 1,20120701,Net Promoter Score,610.3645646,null,25,#d3e513,183
Team 1,20120702,Net Promoter Score,613.3672029,null,25,#d3e513,184
Team 1,20120703,Net Promoter Score,616.3698413,null,25,#d3e513,185
Team 1,20120704,Net Promoter Score,619.3724796,null,25,#e54d35,186
Team 1,20120705,Net Promoter Score,622.375118,null,25,#e54d35,187
Team 1,20120706,Net Promoter Score,625.3777563,null,25,#e54d35,188
Team 1,20120707,Net Promoter Score,628.3803947,null,25,#fdbb03,189
Team 1,20120708,Net Promoter Score,631.383033,null,25,#d3e513,190
Team 1,20120709,Net Promoter Score,634.3856714,null,25,#fdbb03,191
Team 1,20120710,Net Promoter Score,637.3883097,null,25,#fdbb03,192
Team 1,20120711,Net Promoter Score,640.3909481,null,25,#d3e513,193
Team 1,20120712,Net Promoter Score,643.3935864,null,25,#e54d35,194
Team 1,20120713,Net Promoter Score,646.3962248,null,25,#e54d35,195
Team 1,20120714,Net Promoter Score,649.3988631,null,25,#e54d35,196
Team 1,20120715,Net Promoter Score,652.4015015,null,25,#e54d35,197
Team 1,20120716,Net Promoter Score,655.4041399,null,25,#fdbb03,198
Team 1,20120717,Net Promoter Score,658.4067782,null,25,#fdbb03,199
Team 1,20120718,Net Promoter Score,661.4094166,null,25,#e54d35,200
Team 1,20120719,Net Promoter Score,664.4120549,null,25,#e54d35,201
Team 1,20120720,Net Promoter Score,667.4146933,null,25,#fdbb03,202
Team 1,20120721,Net Promoter Score,670.4173316,null,25,#e54d35,203
Team 1,20120722,Net Promoter Score,673.41997,null,25,#d3e513,204
Team 1,20120723,Net Promoter Score,676.4226083,null,25,#fdbb03,205
Team 1,20120724,Net Promoter Score,679.4252467,null,25,#fdbb03,206
Team 1,20120725,Net Promoter Score,682.427885,null,25,#fdbb03,207
Team 1,20120726,Net Promoter Score,685.4305234,null,25,#d3e513,208
Team 1,20120727,Net Promoter Score,688.4331617,null,25,#e54d35,209
Team 1,20120728,Net Promoter Score,691.4358001,null,25,#e54d35,210
Team 1,20120729,Net Promoter Score,694.4384384,null,25,#e54d35,211
Team 1,20120730,Net Promoter Score,697.4410768,null,25,#fdbb03,212
Team 1,20120731,Net Promoter Score,700.4437151,null,25,#e54d35,213
Team 1,20120801,Net Promoter Score,703.4463535,null,25,#d3e513,214
Team 1,20120802,Net Promoter Score,706.4489918,null,25,#fdbb03,215
Team 1,20120803,Net Promoter Score,709.4516302,null,25,#e54d35,216
Team 1,20120804,Net Promoter Score,712.4542686,null,25,#e54d35,217
Team 1,20120805,Net Promoter Score,715.4569069,null,25,#e54d35,218
Team 1,20120805,Net Promoter Score,718.4595453,null,25,#d3e513,219
Team 1,20120807,Net Promoter Score,721.4621836,null,25,#fdbb03,220
Team 1,20120808,Net Promoter Score,724.464822,null,25,#e54d35,221
Team 1,20120809,Net Promoter Score,727.4674603,null,25,#fdbb03,222
Team 1,20120810,Net Promoter Score,730.4700987,null,25,#d3e513,223
Team 1,20120811,Net Promoter Score,733.472737,null,25,#e54d35,224
Team 1,20120812,Net Promoter Score,736.4753754,null,25,#d3e513,225
Team 1,20120813,Net Promoter Score,739.4780137,null,25,#fdbb03,226
Team 1,20120814,Net Promoter Score,742.4806521,null,25,#e54d35,227
Team 1,20120815,Net Promoter Score,745.4832904,null,25,#e54d35,228
Team 1,20120816,Net Promoter Score,748.4859288,null,25,#e54d35,229
Team 1,20120817,Net Promoter Score,751.4885671,null,25,#e54d35,230
Team 1,20120818,Net Promoter Score,754.4912055,null,25,#fdbb03,231
Team 1,20120819,Net Promoter Score,757.4938438,null,25,#fdbb03,232
Team 1,20120820,Net Promoter Score,760.4964822,null,25,#e54d35,233
Team 1,20120821,Net Promoter Score,763.4991205,null,25,#e54d35,234
Team 1,20120822,Net Promoter Score,766.5017589,null,25,#d3e513,235
Team 1,20120823,Net Promoter Score,769.5043973,null,25,#fdbb03,236
Team 1,20120824,Net Promoter Score,772.5070356,null,25,#e54d35,237
Team 1,20120825,Net Promoter Score,775.509674,null,25,#e54d35,238
Team 1,20120826,Net Promoter Score,778.5123123,null,25,#fdbb03,239
Team 1,20120827,Net Promoter Score,781.5149507,null,25,#e54d35,240
Team 1,20120828,Net Promoter Score,784.517589,null,25,#d3e513,241
Team 1,20120829,Net Promoter Score,787.5202274,null,25,#e54d35,242
Team 1,20120830,Net Promoter Score,790.5228657,null,25,#d3e513,243
Team 1,20120831,Net Promoter Score,793.5255041,null,25,#e54d35,244
Team 1,20120901,Net Promoter Score,796.5281424,null,25,#d3e513,245
Team 1,20120902,Net Promoter Score,799.5307808,null,25,#e54d35,246
Team 1,20120903,Net Promoter Score,802.5334191,null,25,#e54d35,247
Team 1,20120904,Net Promoter Score,805.5360575,null,25,#fdbb03,248
Team 1,20120905,Net Promoter Score,808.5386958,null,25,#fdbb03,249
Team 1,20120906,Net Promoter Score,811.5413342,null,25,#e54d35,250
Team 1,20120907,Net Promoter Score,814.5439725,null,25,#e54d35,251
Team 1,20120908,Net Promoter Score,817.5466109,null,25,#e54d35,252
Team 1,20120909,Net Promoter Score,820.5492492,null,25,#e54d35,253
Team 1,20120910,Net Promoter Score,823.5518876,null,25,#e54d35,254
Team 1,20120911,Net Promoter Score,826.554526,null,25,#d3e513,255
Team 1,20120912,Net Promoter Score,829.5571643,null,25,#e54d35,256
Team 1,20120913,Net Promoter Score,832.5598027,null,25,#e54d35,257
Team 1,20120914,Net Promoter Score,835.562441,null,25,#d3e513,258
Team 1,20120915,Net Promoter Score,838.5650794,null,25,#e54d35,259
Team 1,20120916,Net Promoter Score,841.5677177,null,25,#e54d35,260
Team 1,20120917,Net Promoter Score,844.5703561,null,25,#fdbb03,261
Team 1,20120918,Net Promoter Score,847.5729944,null,25,#fdbb03,262
Team 1,20120919,Net Promoter Score,850.5756328,null,25,#e54d35,263
Team 1,20120920,Net Promoter Score,853.5782711,null,25,#e54d35,264
Team 1,20120921,Net Promoter Score,856.5809095,null,25,#e54d35,265
Team 1,20120922,Net Promoter Score,859.5835478,null,25,#e54d35,266
Team 1,20120923,Net Promoter Score,862.5861862,null,25,#e54d35,267
Team 1,20120924,Net Promoter Score,865.5888245,null,25,#fdbb03,268
Team 1,20120925,Net Promoter Score,868.5914629,null,25,#fdbb03,269
Team 1,20120926,Net Promoter Score,871.5941012,null,25,#e54d35,270
Team 1,20120927,Net Promoter Score,874.5967396,null,25,#d3e513,271
Team 1,20120928,Net Promoter Score,877.5993779,null,25,#fdbb03,272
Team 1,20120929,Net Promoter Score,880.6020163,null,25,#fdbb03,273
Team 1,20120930,Net Promoter Score,883.6046547,null,25,#e54d35,274
Team 1,20121001,Net Promoter Score,886.607293,null,25,#e54d35,275
Team 1,20121002,Net Promoter Score,889.6099314,null,25,#d3e513,276
Team 1,20121003,Net Promoter Score,892.6125697,null,25,#fdbb03,277
Team 1,20121004,Net Promoter Score,895.6152081,null,25,#e54d35,278
Team 1,20121005,Net Promoter Score,898.6178464,null,25,#e54d35,279
Team 1,20121006,Net Promoter Score,901.6204848,null,25,#d3e513,280
Team 1,20121006,Net Promoter Score,904.6231231,null,25,#e54d35,281
Team 1,20121008,Net Promoter Score,907.6257615,null,25,#d3e513,282
Team 1,20121009,Net Promoter Score,910.6283998,null,25,#e54d35,283
Team 1,20121010,Net Promoter Score,913.6310382,null,25,#e54d35,284
Team 1,20121011,Net Promoter Score,916.6336765,null,25,#fdbb03,285
Team 1,20121012,Net Promoter Score,919.6363149,null,25,#fdbb03,286
Team 1,20121013,Net Promoter Score,922.6389532,null,25,#d3e513,287
Team 1,20121014,Net Promoter Score,925.6415916,null,25,#fdbb03,288
Team 1,20121015,Net Promoter Score,928.6442299,null,25,#d3e513,289
Team 1,20121016,Net Promoter Score,931.6468683,null,25,#fdbb03,290
Team 1,20121017,Net Promoter Score,934.6495066,null,25,#fdbb03,291
Team 1,20121018,Net Promoter Score,937.652145,null,25,#e54d35,292
Team 1,20121019,Net Promoter Score,940.6547834,null,25,#fdbb03,293
Team 1,20121020,Net Promoter Score,943.6574217,null,25,#d3e513,294
Team 1,20121021,Net Promoter Score,946.6600601,null,25,#e54d35,295
Team 1,20121022,Net Promoter Score,949.6626984,null,25,#fdbb03,296
Team 1,20121023,Net Promoter Score,952.6653368,null,25,#fdbb03,297
Team 1,20121024,Net Promoter Score,955.6679751,null,25,#e54d35,298
Team 1,20121025,Net Promoter Score,958.6706135,null,25,#d3e513,299
Team 1,20121026,Net Promoter Score,961.6732518,null,25,#e54d35,300
Team 1,20121027,Net Promoter Score,964.6758902,null,25,#fdbb03,301
Team 1,20121028,Net Promoter Score,967.6785285,null,25,#e54d35,302
Team 1,20121029,Net Promoter Score,970.6811669,null,25,#e54d35,303
Team 1,20121030,Net Promoter Score,973.6838052,null,25,#e54d35,304
Team 1,20121031,Net Promoter Score,976.6864436,null,25,#e54d35,305
Team 1,20121101,Net Promoter Score,979.6890819,null,25,#fdbb03,306
Team 1,20121102,Net Promoter Score,982.6917203,null,25,#fdbb03,307
Team 1,20121103,Net Promoter Score,985.6943586,null,25,#e54d35,308
Team 1,20121104,Net Promoter Score,988.696997,null,25,#fdbb03,309
Team 1,20121105,Net Promoter Score,991.6996353,null,25,#e54d35,310
Team 1,20121106,Net Promoter Score,994.7022737,null,25,#e54d35,311
Team 1,20121107,Net Promoter Score,997.7049121,null,25,#e54d35,312
Team 1,20121108,Net Promoter Score,1000.70755,null,25,#e54d35,313
Team 1,20121109,Net Promoter Score,1003.710189,null,25,#e54d35,314
Team 1,20121110,Net Promoter Score,1006.712827,null,25,#fdbb03,315
Team 1,20121111,Net Promoter Score,1009.715465,null,25,#fdbb03,316
Team 1,20121112,Net Promoter Score,1012.718104,null,25,#d3e513,317
Team 1,20121113,Net Promoter Score,1015.720742,null,25,#fdbb03,318
Team 1,20121114,Net Promoter Score,1018.723381,null,25,#d3e513,319
Team 1,20121115,Net Promoter Score,1021.726019,null,25,#fdbb03,320
Team 1,20121116,Net Promoter Score,1024.728657,null,25,#e54d35,321
Team 1,20121117,Net Promoter Score,1027.731296,null,25,#e54d35,322
Team 1,20121118,Net Promoter Score,1030.733934,null,25,#e54d35,323
Team 1,20121119,Net Promoter Score,1033.736572,null,25,#fdbb03,324
Team 1,20121120,Net Promoter Score,1036.739211,null,25,#e54d35,325
Team 1,20121121,Net Promoter Score,1039.741849,null,25,#e54d35,326
Team 1,20121122,Net Promoter Score,1042.744487,null,25,#e54d35,327
Team 1,20121123,Net Promoter Score,1045.747126,null,25,#fdbb03,328
Team 1,20121124,Net Promoter Score,1048.749764,null,25,#e54d35,329
Team 1,20121125,Net Promoter Score,1051.752402,null,25,#e54d35,330
Team 1,20121126,Net Promoter Score,1054.755041,null,25,#fdbb03,331
Team 1,20121127,Net Promoter Score,1057.757679,null,25,#d3e513,332
Team 1,20121128,Net Promoter Score,1060.760317,null,25,#e54d35,333
Team 1,20121129,Net Promoter Score,1063.762956,null,25,#e54d35,334
Team 1,20121130,Net Promoter Score,1066.765594,null,25,#e54d35,335
Team 1,20121201,Net Promoter Score,1069.768233,null,25,#e54d35,336
Team 1,20121202,Net Promoter Score,1072.770871,null,25,#fdbb03,337
Team 1,20121203,Net Promoter Score,1075.773509,null,25,#e54d35,338
Team 1,20121204,Net Promoter Score,1078.776148,null,25,#d3e513,339
Team 1,20121205,Net Promoter Score,1081.778786,null,25,#fdbb03,340
Team 1,20121206,Net Promoter Score,1084.781424,null,25,#e54d35,341
Team 1,20121207,Net Promoter Score,1087.784063,null,25,#e54d35,342
Team 1,20121208,Net Promoter Score,1090.786701,null,25,#fdbb03,343
Team 1,20121209,Net Promoter Score,1093.789339,null,25,#e54d35,344
Team 1,20121210,Net Promoter Score,1096.791978,null,25,#e54d35,345
Team 1,20121211,Net Promoter Score,1099.794616,null,25,#e54d35,346
Team 1,20121212,Net Promoter Score,1102.797254,null,25,#e54d35,347
Team 1,20121213,Net Promoter Score,1105.799893,null,25,#d3e513,348
Team 1,20121214,Net Promoter Score,1108.802531,null,25,#fdbb03,349
Team 1,20121215,Net Promoter Score,1111.805169,null,25,#d3e513,350
Team 1,20121216,Net Promoter Score,1114.807808,null,25,#d3e513,351
Team 1,20121217,Net Promoter Score,1117.810446,null,25,#e54d35,352
Team 1,20121218,Net Promoter Score,1120.813085,null,25,#e54d35,353
Team 1,20121219,Net Promoter Score,1123.815723,null,25,#e54d35,354
Team 1,20121220,Net Promoter Score,1126.818361,null,25,#e54d35,355
Team 1,20121221,Net Promoter Score,1129.821,null,25,#e54d35,356
Team 1,20121222,Net Promoter Score,1132.823638,null,25,#fdbb03,357
Team 1,20121223,Net Promoter Score,1135.826276,null,25,#e54d35,358
Team 1,20121224,Net Promoter Score,1138.828915,null,25,#e54d35,359
Team 1,20121225,Net Promoter Score,1141.831553,null,25,#d3e513,360
Team 1,20121226,Net Promoter Score,1144.834191,null,25,#fdbb03,361
Team 1,20121227,Net Promoter Score,1147.83683,null,25,#e54d35,362
Team 1,20121228,Net Promoter Score,1150.839468,null,25,#e54d35,363
Team 1,20121229,Net Promoter Score,1153.842106,null,25,#fdbb03,364
Team 1,20121230,Net Promoter Score,1156.844745,null,25,#e54d35,365
Team 1,20121231,Net Promoter Score,1159.847383,null,25,#fdbb03,366
Team 1,20120101,Funded Loans,1162.850021,null,25,#e54d35,367
Team 1,20120102,Funded Loans,1165.85266,null,25,#fdbb03,368
Team 1,20120103,Funded Loans,1168.855298,null,25,#e54d35,369
Team 1,20120104,Funded Loans,1171.857937,null,25,#e54d35,370
Team 1,20120105,Funded Loans,1174.860575,null,25,#e54d35,371
Team 1,20120106,Funded Loans,1177.863213,null,25,#d3e513,372
Team 1,20120107,Funded Loans,1180.865852,null,25,#e54d35,373
Team 1,20120108,Funded Loans,1183.86849,null,25,#d3e513,374
Team 1,20120109,Funded Loans,1186.871128,null,25,#fdbb03,375
Team 1,20120110,Funded Loans,1189.873767,null,25,#e54d35,376
Team 1,20120111,Funded Loans,1192.876405,null,25,#e54d35,377
Team 1,20120112,Funded Loans,1195.879043,null,25,#d3e513,378
Team 1,20120113,Funded Loans,1198.881682,null,25,#e54d35,379
Team 1,20120114,Funded Loans,1201.88432,null,25,#e54d35,380
Team 1,20120115,Funded Loans,1204.886958,null,25,#e54d35,381
Team 1,20120116,Funded Loans,1207.889597,null,25,#e54d35,382
Team 1,20120117,Funded Loans,1210.892235,null,25,#d3e513,383
Team 1,20120118,Funded Loans,1213.894873,null,25,#fdbb03,384
Team 1,20120119,Funded Loans,1216.897512,null,25,#d3e513,385
Team 1,20120120,Funded Loans,1219.90015,null,25,#fdbb03,386
Team 1,20120121,Funded Loans,1222.902789,null,25,#e54d35,387
Team 1,20120122,Funded Loans,1225.905427,null,25,#d3e513,388
Team 1,20120123,Funded Loans,1228.908065,null,25,#fdbb03,389
